Player,OPP,MP,FGAVG,FGAAVG,FG%AVG,3PAVG,3PAAVG,3P%AVG,FTAVG,FTAAVG,FT%AVG,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,GmSc,+/-,Bucket
Brown,PHI,34:41,10,18,0.5625,3,7,0.4665,2.5,4.5,0.5,1,5,6,1,1,0,4,4,23.1,+25,7.00
Brown,DAL,30:47,12,19,0.664,2,5.5,0.4165,4.5,6.5,0.5665,1,6,7,5,1,0,0,3,21.2,+16,5.00
Brown,GSW,22:23,11,17,0.668,1.5,3.5,0.45,4.5,5.5,0.9,1,2,3,3,1,0,1,2,22.7,+35,6.00
Brown,CLE,36:35,11,19.5,0.5645,3.5,7.5,0.45,1.5,1.5,1,2,1,3,4,0,0,1,3,12.5,+9,5.00
Brown,DEN,41:04,9.5,19.5,0.4895,4,8.5,0.4645,2,2,1,6,8,14,4,2,0,2,4,32.1,+5,9.00
Brown,PHO,34:25,12,24.5,0.476,2.5,7,0.3575,4.5,8,0.75,1,2,3,3,2,0,2,1,18.1,+6,6.00
Brown,POR,32:46,13,25,0.514,2.5,7,0.3575,5.5,10.5,0.5355,3,3,6,5,1,0,0,3,18.2,+10,6.00
Brown,PHO,33:26,11.5,25,0.462,2,7.5,0.277,2,3.5,0.2855,0,5,5,3,2,0,1,2,29.5,+8,8.00
Brown,DET,30:24,13.5,26,0.5285,3,8.5,0.3405,2,3,0.3335,0,7,7,3,1,0,3,2,22.0,+22,7.00
Brown,MIL,37:05,12.5,21.5,0.5795,4,7.5,0.528,5,7,0.7085,4,4,8,2,1,0,1,3,15.9,-2,5.00
Brown,DET,33:08,8.5,17.5,0.475,2.5,5,0.5,6.5,9,0.725,0,4,4,0,4,0,4,1,24.5,+9,7.00
DeRozan,OKC,32:53,,,,,,,,,,2,3,5,2,1,1,0,1,13.8,-29,4.00
DeRozan,TOR,41:21,,,,,,,,,,1,3,4,3,4,1,2,2,26.0,0,7.00
DeRozan,DET,31:49,10,21,0.475,1,3,0.333,5.5,8.5,0.5235,1,1,2,4,1,2,1,3,17.3,-11,4.00
DeRozan,IND,34:42,9,17.5,0.519,0.5,2,0.1665,8,10.5,0.7855,1,2,3,4,0,1,0,2,13.1,+15,4.00
DeRozan,DAL,32:48,6.5,16,0.427,0,1,0,7,7.5,0.9285,1,2,3,7,1,0,2,3,12.9,-17,4.00
DeRozan,BRK,33:28,5.5,16,0.3505,0,1,0,7,7,1,1,0,1,4,0,0,0,0,17.1,-16,5.00
DeRozan,DEN,33:46,7,16.5,0.4175,1,2.5,0.25,5,5,1,0,3,3,6,0,0,0,4,11.7,-18,4.00
DeRozan,UTA,29:50,8,18,0.444,1,2.5,0.25,3.5,4,0.875,3,2,5,4,4,0,1,3,22.0,+2,5.00
DeRozan,PHO,39:54,7.5,14.5,0.5265,0.5,1,0.5,3.5,4.5,0.775,0,2,2,7,1,2,2,2,14.7,-3,5.00
DeRozan,DET,36:53,7,16.5,0.4575,1,2.5,0.625,6.5,8,0.809,1,0,1,1,0,4,0,1,23.9,+12,6.00
DeRozan,MIL,36:58,8.5,19.5,0.4395,1.5,3.5,0.4585,7,8,0.909,2,2,4,7,0,1,1,3,7.8,-2,3.00
DeRozan,ORL,36:02,7,16.5,0.3965,1,3,0.3335,5,5,1,0,4,4,3,1,0,3,1,13.1,-6,5.00
DeRozan,MIA,39:39,6.5,17,0.357,0.5,2,0.5,3.5,4.5,0.75,1,3,4,4,1,0,3,1,17.4,-11,5.00
DeRozan,MIA,34:17,8,16,0.5,1.5,2.5,0.75,5.5,8.5,0.596,0,4,4,5,0,1,0,1,15.4,-15,3.00
DeRozan,OKC,36:30,6,11,0.55,2,4,0.5,5,7,0.846,1,1,2,6,2,1,1,3,21.2,-16,5.00
DeRozan,TOR,38:39,6,13.5,0.4765,1,3,0.25,7,7,1,0,3,3,4,1,1,2,3,11.2,-31,4.00
DeRozan,BRK,37:49,6.5,16.5,0.3955,0,1.5,0,9,11,0.778,2,4,6,6,1,0,1,2,21.2,+5,6.00
DeRozan,BOS,25:41,9,19,0.469,1,2.5,0.25,4,7,0.578,0,2,2,6,0,0,2,2,14.0,-20,4.00
DeRozan,NOP,39:59,9,18,0.5,1.5,3.5,0.4165,3.5,4.5,0.8,0,5,5,10,0,0,2,3,20.7,+2,5.00
DeRozan,CHO,36:43,8.5,16,0.528,1.5,3.5,0.4165,3,3,1,0,6,6,3,0,1,2,1,19.6,+17,6.00
DeRozan,SAS,38:38,9,19,0.478,1.5,3.5,0.4165,7,8,0.9285,1,5,6,10,3,0,2,2,13.8,+13,4.00
DeRozan,MIL,41:48,7.5,22,0.346,0.5,2.5,0.1665,9,12,0.7285,0,2,2,11,0,0,2,5,29.1,+6,9.00
DeRozan,DEN,36:54,10.5,27,0.3795,1.5,4,0.25,8,11,0.7165,0,4,4,5,1,2,0,5,11.2,-7,3.00
DeRozan,MIA,40:41,8.5,21.5,0.349,2,5,0.375,8.5,9.5,0.9165,2,3,5,4,0,0,3,2,16.5,+14,5.00
DeRozan,MIA,41:57,4.5,13.5,0.33,1,3.5,0.2915,8.5,9,0.9545,1,2,3,5,2,3,3,1,26.6,+5,6.00
DeRozan,PHI,36:50,7.5,13.5,0.5605,1,2.5,0.4165,9,10,0.899,0,4,4,5,4,1,2,1,13.1,-5,3.00
DeRozan,LAL,35:53,7,14,0.5125,0.5,1,0.25,6.5,7.5,0.861,0,7,7,9,1,1,3,3,26.5,+17,6.00
DeRozan,SAS,35:55,8.5,15.5,0.5415,0,1,0,4,4.5,0.9165,0,4,4,5,0,1,0,1,19.1,+10,5.00
DeRozan,CLE,40:08,10.5,15.5,0.675,0.5,2.5,0.1665,2.5,2.5,1,0,5,5,8,3,0,2,4,19.7,-8,5.00
DeRozan,ATL,40:18,7.5,14.5,0.5145,1,3,0.333,5,5.5,0.9445,0,2,2,6,1,0,1,3,19.9,+8,5.00
DeRozan,IND,37:25,7,15.5,0.45,1.5,3,0.5,7.5,8,0.9445,0,5,5,5,2,0,1,1,15.7,-18,5.00
DeRozan,PHI,37:11,7.5,18,0.4195,1,3,0.3335,7,7.5,0.9375,0,6,6,5,0,0,2,0,18.6,+19,5.00
DeRozan,PHI,30:25,8,18,0.4485,0,2.5,0,6.5,7.5,0.866,0,4,4,3,0,0,1,4,11.3,-24,4.00
DeRozan,NYK,38:30,7,13.5,0.5145,0,2.5,0,6,7,0.857,0,3,3,4,1,1,0,1,27.9,-25,6.00
DeRozan,CHO,37:31,7.5,11.5,0.6345,1.5,3.5,0.375,5.5,6,0.9285,0,1,1,6,3,0,3,4,15.3,+18,4.00
DeRozan,CHO,43:49,8,11.5,0.6845,1.5,3,0.375,5,5,1,0,7,7,7,3,1,3,0,16.9,+14,4.00
DeRozan,HOU,42:31,6.5,13,0.519,0.5,2.5,0.1665,4,4.5,0.875,0,4,4,4,0,0,1,2,9.9,-9,4.00
DeRozan,GSW,40:59,6,17.5,0.3505,2,4.5,0.4165,4.5,5,0.875,1,6,7,5,0,0,1,5,32.9,+4,8.00
DeRozan,SAS,34:25,10,20,0.4885,2.5,5.5,0.45,6.5,7,0.9375,0,4,4,4,0,0,0,1,13.5,+6,4.00
DeRozan,CLE,38:07,11.5,20,0.5675,2,5,0.4,4.5,5,0.9375,0,6,6,3,2,1,2,3,5.0,-17,2.00
DeRozan,TOR,38:03,5.5,13.5,0.398,1,3,0.2,1,1,0.5,1,6,7,6,1,0,2,2,18.1,+6,5.00
DeRozan,MEM,36:36,6,14,0.4125,0,2.5,0,3,3.5,0.4285,1,3,4,8,1,1,1,0,14.3,+23,4.00
DeRozan,PHO,39:50,8,20,0.4,0.5,4,0.125,4.5,5.5,0.8035,1,4,5,3,1,0,2,3,13.3,-10,5.00
DeRozan,LAL,40:43,7.5,18.5,0.4105,1,3.5,0.2915,3.5,5,0.7085,0,2,2,10,2,0,3,2,31.6,-7,7.00
DeRozan,POR,40:11,9,15.5,0.5925,1,2,0.6665,7.5,9,0.792,0,7,7,6,1,0,0,2,19.9,+11,4.00
DeRozan,TOR,41:33,9,14,0.6425,1,1.5,0.75,7,7.5,0.9585,1,1,2,5,3,4,5,1,20.0,-14,5.00
DeRozan,CHO,37:31,8,15.5,0.521,0.5,3.5,0.25,6,7.5,0.875,0,4,4,3,0,1,2,2,10.0,+3,3.00
DeRozan,SAC,38:37,6,13.5,0.4355,0.5,3.5,0.25,7.5,10,0.75,1,6,7,6,4,0,3,2,22.7,+4,5.00
DeRozan,MIN,42:37,4.5,12,0.3785,0.5,2,0.25,10,11.5,0.8415,2,1,3,5,4,0,1,2,29.9,+12,7.00
DeRozan,MEM,37:32,6.5,16.5,0.389,0,1.5,0,15.5,16.5,0.9385,1,7,8,1,0,0,2,3,22.8,+2,6.00
DeRozan,ORL,44:10,9.5,18,0.534,1.5,2,0.5,11,11.5,0.972,1,3,4,4,0,0,1,3,17.4,-2,6.00
DeRozan,ATL,38:25,11,20.5,0.5525,2,3.5,0.625,5,5.5,0.9165,0,3,3,5,0,0,1,1,23.3,+13,6.00
DeRozan,CLE,40:30,10.5,20.5,0.523,0.5,3,0.125,7,8.5,0.8255,0,2,2,6,0,0,0,4,19.2,-1,5.00
DeRozan,BOS,35:40,9.5,16.5,0.5755,0,1.5,0,7.5,9,0.8375,1,3,4,5,1,0,2,2,13.2,-5,4.00
DeRozan,NOP,40:03,8,16.5,0.4875,0.5,2,0.1665,5,5.5,0.9285,1,5,6,7,0,0,2,1,21.2,+4,5.00
DeRozan,DET,39:44,6.5,15,0.437,1.5,3.5,0.4165,7,8,0.9165,0,3,3,4,1,0,0,2,21.3,-7,5.00
DeRozan,CLE,48:35,7.5,14.5,0.5125,1,3,0.25,8.5,9.5,0.9165,2,8,10,5,0,1,0,4,25.6,+5,7.00
DeRozan,MIL,32:44,8.5,21,0.4355,1,3.5,0.2,12,13,0.9475,1,3,4,9,0,1,0,3,12.3,-12,3.00
DeRozan,SAC,37:49,6.5,19.5,0.3465,1,2.5,0.2,9.5,10.5,0.9475,0,0,0,4,2,0,2,1,30.6,-3,7.00
DeRozan,UTA,38:21,7.5,12.5,0.609,1,1.5,0.3335,6.5,7,0.9585,0,6,6,7,1,0,2,1,23.6,+5,6.00
DeRozan,GSW,39:14,10,16.5,0.6545,2,4,0.5335,9,9.5,0.9585,0,8,8,4,0,1,1,2,28.8,+4,7.00
DeRozan,LAC,42:09,10,19,0.532,2.5,5.5,0.45,8.5,9,0.9545,1,7,8,10,0,0,2,2,20.5,-10,5.00
DeRozan,DAL,22:05,9,18,0.5045,1.5,4.5,0.25,9,10,0.899,0,2,2,2,0,0,1,1,8.5,-12,3.00
DeRozan,IND,44:08,6,14,0.4325,0,2,0,6.5,7.5,0.861,0,9,9,3,2,1,2,1,39.5,+18,10.00
DeRozan,LAC,35:42,9.5,16.5,0.5345,0.5,3.5,0.0835,10,11.5,0.8575,1,4,5,4,0,0,5,2,10.7,-13,5.00
DeRozan,WAS,34:53,10.5,20,0.5,1.5,5.5,0.2835,11,12.5,0.8785,0,4,4,6,2,2,1,3,14.3,+16,3.00
DeRozan,POR,40:05,4.5,11.5,0.402,1,3,0.2,7,9.5,0.7555,2,3,5,6,0,1,2,0,25.3,+12,6.00
DeRozan,HOU,23:37,6.5,12,0.5085,0.5,1.5,0.25,7,9,0.818,0,2,2,2,2,0,0,1,10.3,-14,4.00
Markkanen,SAC,31:36,,,,,,,,,,2,8,10,1,2,0,1,1,15.6,-7,4.00
Markkanen,LAC,34:57,,,,,,,,,,5,7,12,3,0,0,3,2,27.6,+11,7.00
Markkanen,PHO,28:06,9,19,0.461,3.5,9.5,0.359,5.5,6,0.9165,0,3,3,0,1,2,1,1,14.6,-21,4.00
Markkanen,DEN,37:42,9.5,18,0.53,5,10,0.5495,3,3,0.5,5,9,14,5,0,1,2,2,21.8,+3,6.00
Markkanen,MEM,27:35,8.5,18.5,0.4775,5,10,0.5495,1,1,0.5,1,10,11,1,1,0,0,5,17.1,+10,4.00
Markkanen,ORL,33:09,8,17.5,0.481,4.5,9.5,0.526,2.5,2.5,1,1,6,7,1,2,0,3,4,13.5,+2,5.00
Markkanen,MIN,34:43,7.5,14,0.537,4,8,0.5335,1.5,2.5,0.5,4,4,8,1,0,1,2,4,12.2,-16,5.00
Markkanen,CHI,34:26,8,18.5,0.4395,4,10.5,0.382,2,3.5,0.4,1,4,5,3,0,1,1,2,24.6,-12,6.00
Markkanen,IND,35:18,7.5,17.5,0.4415,4.5,11.5,0.3905,6,6.5,0.9,5,4,9,0,1,1,1,1,20.6,-12,5.00
Markkanen,MEM,37:18,8,15.5,0.5165,4,8.5,0.5085,6.5,7,0.9165,0,7,7,1,2,2,3,3,22.1,-1,6.00
Markkanen,POR,31:06,8,14.5,0.5575,3.5,7,0.522,5.5,6,0.9165,1,8,9,0,1,1,0,1,15.6,+9,5.00
Markkanen,PHO,40:03,8,15.5,0.5295,3,9,0.333,4.5,5,0.875,0,2,2,0,1,2,0,1,16.4,+1,5.00
Markkanen,PHO,49:41,6.5,15,0.4305,1.5,6.5,0.236,6.5,8,0.7915,7,10,17,0,2,2,1,3,33.0,+2,8.00
Markkanen,LAL,22:33,10,19.5,0.4865,1.5,7,0.225,8,10.5,0.75,1,7,8,0,1,0,0,2,7.6,-9,2.00
Markkanen,POR,33:39,9.5,18.5,0.478,2,8.5,0.243,3,4.5,0.3335,3,5,8,0,3,0,2,2,18.4,-1,5.00
Markkanen,NYK,24:37,6.5,14,0.45,1.5,6.5,0.2265,2.5,3,0.4165,0,7,7,0,0,0,0,2,17.2,-14,5.00
Markkanen,SAC,27:57,8,15.5,0.519,2.5,7,0.3335,5,6.5,0.7735,1,5,6,3,0,0,2,2,13.2,-2,4.00
Markkanen,BRK,28:57,7,13,0.538,3,6.5,0.45,3.5,4.5,0.857,1,9,10,4,0,1,2,1,17.1,+15,4.00
Markkanen,CLE,35:41,6.5,13.5,0.4835,1.5,5,0.3,4.5,4.5,1,2,8,10,1,0,0,0,3,19.5,-7,6.00
Markkanen,TOR,38:42,7,16,0.4365,2,7,0.2665,7,7.5,0.9375,2,7,9,5,3,0,1,2,28.3,+9,6.00
Markkanen,SAS,30:53,10,19.5,0.5075,3.5,9.5,0.3665,4.5,5,0.9375,3,9,12,2,1,0,1,3,28.9,+20,7.00
Markkanen,NOP,34:47,12,19,0.6385,4.5,9.5,0.478,2,2,1,6,4,10,5,1,0,2,0,21.4,+2,5.00
Markkanen,MIA,26:24,9.5,18,0.537,4,10.5,0.403,4.5,4.5,1,2,3,5,1,2,0,0,4,7.5,+1,3.00
Markkanen,DAL,24:45,5.5,16,0.338,2,10,0.1875,5,5.5,0.875,2,2,4,1,1,1,1,0,14.4,+8,4.00
Markkanen,DET,37:48,5,12.5,0.404,2.5,8,0.3125,2,2.5,0.875,2,5,7,0,0,1,1,1,24.2,+12,7.00
Markkanen,BOS,23:24,8,15,0.528,4,8,0.5,4,4.5,0.9375,4,1,5,5,0,0,0,1,14.4,-14,4.00
Markkanen,PHI,34:59,8.5,17,0.497,3,7.5,0.393,4,5,0.6875,4,9,13,1,0,1,1,2,29.2,+8,7.00
Markkanen,MIL,31:57,9.5,17.5,0.535,3.5,8,0.421,2.5,3.5,0.65,4,10,14,2,1,2,0,1,21.3,+8,5.00
Markkanen,DEN,32:24,8.5,17,0.4825,4.5,9.5,0.478,5.5,6.5,0.8375,2,10,12,2,0,1,0,2,25.0,+17,6.00
Markkanen,TOR,29:08,5.5,14,0.3975,3,7.5,0.4,9.5,10,0.9375,3,6,9,2,1,0,3,2,19.2,+19,5.00
Markkanen,LAL,33:15,6.5,12,0.549,3,5.5,0.5335,8,8.5,0.9,2,7,9,5,2,1,0,0,30.3,+16,6.00
Markkanen,IND,28:29,7.5,13.5,0.568,3.5,6,0.5835,7,8,0.8545,2,8,10,3,0,0,1,1,30.0,+25,7.00
Markkanen,OKC,35:49,9,15.5,0.5835,2.5,5,0.5,10,10.5,0.9545,1,9,10,4,1,0,1,0,25.5,0,6.00
Markkanen,HOU,38:46,8.5,14,0.6025,2,4,0.5,10,10.5,0.9545,3,6,9,1,0,0,3,2,13.0,+8,5.00
Markkanen,NOP,27:16,7.5,15.5,0.491,2.5,7.5,0.3865,6.5,7.5,0.8295,2,2,4,1,0,0,1,0,3.8,-14,3.00
Markkanen,WAS,32:46,6,16.5,0.3555,2,8,0.2365,2.5,3,0.875,1,6,7,5,3,0,3,3,23.8,+11,6.00
Markkanen,CHO,35:38,7.5,17.5,0.4085,3.5,8.5,0.35,1.5,2,0.75,3,9,12,3,1,0,2,5,29.1,+19,7.00
Markkanen,BRK,26:37,11.5,19,0.6085,6.5,12,0.5415,1.5,2,0.75,4,5,9,2,0,0,3,2,8.1,-19,3.00
Markkanen,NYK,33:52,8,15,0.5,4,8,0.4165,3,3,1,2,3,5,1,1,0,0,1,9.8,-10,3.00
Markkanen,PHI,33:26,4.5,13,0.345,1.5,6,0.25,3,3,1,2,8,10,3,1,0,0,2,27.6,+1,6.00
Markkanen,MIL,35:40,7.5,14.5,0.512,3,8.5,0.347,3,3,1,1,2,3,2,1,0,2,4,13.8,+20,5.00
Markkanen,OKC,36:11,9,15,0.6,4.5,9.5,0.472,2,2,0.5,3,8,11,2,1,0,2,3,28.9,+15,7.00
Markkanen,PHO,33:53,10,16.5,0.6,5,8.5,0.607,2,2,0.5,0,5,5,1,0,0,4,1,12.5,-8,5.00
Markkanen,GSW,33:53,10,16.5,0.6,3.5,6.5,0.5235,4,4,1,0,5,5,0,1,0,1,1,11.4,-26,4.00
Markkanen,LAL,33:41,8,16,0.502,2.5,6.5,0.381,2,2,0.5,2,6,8,1,0,1,2,1,10.1,-16,4.00
Markkanen,GSW,33:57,7,16,0.4355,2.5,7,0.3575,1,1,0.5,5,9,14,3,0,0,1,1,13.2,+8,4.00
Markkanen,CHO,36:41,6,19,0.3305,3,9,0.325,3,3,1,1,8,9,6,0,0,2,2,17.3,-11,5.00
Markkanen,SAS,32:28,5.5,18.5,0.309,3,10,0.293,6.5,7,0.95,1,6,7,4,2,1,1,0,24.4,+9,6.00
Markkanen,ATL,26:03,7.5,16,0.4565,3.5,8.5,0.4235,5,5.5,0.95,2,2,4,0,0,0,2,0,3.1,-23,3.00
Markkanen,ORL,33:35,7,15.5,0.432,2.5,7,0.3125,2,2.5,0.875,2,1,3,0,1,0,1,2,10.8,0,4.00
Markkanen,MIA,40:57,5,14,0.354,2,6.5,0.2855,2.5,3,0.875,2,2,4,6,2,1,1,4,22.4,+6,5.00
Markkanen,MIN,30:55,5.5,15,0.3665,4,8,0.5075,6.5,7,0.9585,3,9,12,1,2,1,6,1,15.8,-7,5.00
Markkanen,DAL,35:47,6.5,15.5,0.4165,2.5,7,0.322,8,8.5,0.9585,0,3,3,2,2,0,0,1,13.3,-19,5.00
Banchero,HOU,27:54,,,,,,,,,,0,5,5,5,1,0,1,2,12.8,+13,3.00
Banchero,POR,35:08,,,,,,,,,,2,5,7,4,2,0,3,1,9.9,+2,3.00
Banchero,LAL,30:28,4,9,0.4585,0,0.5,0,5,8,0.6505,1,4,5,5,0,0,2,3,2.2,-12,2.00
Banchero,LAC,32:03,4.5,13,0.3515,0.5,2.5,0.1,2,5.5,0.222,0,4,4,4,4,0,3,3,10.1,-15,3.00
Banchero,UTA,35:45,4.5,13.5,0.3355,1,4,0.2665,2,5,0.25,2,7,9,5,3,2,6,4,26.7,-5,6.00
Banchero,LAL,34:02,7,13,0.5385,1,2.5,0.4165,7.5,11.5,0.6165,1,6,7,10,1,1,4,2,23.7,+23,5.00
Banchero,DAL,37:20,9,14,0.646,1.5,3,0.5,8,11,0.7235,1,4,5,6,0,0,6,5,10.7,-15,5.00
Banchero,ATL,34:08,8.5,16.5,0.522,1,2.5,0.25,5.5,6.5,0.857,4,4,8,4,1,0,5,4,10.4,-5,4.00
Banchero,MIL,38:16,7.5,16,0.472,0.5,2,0.1665,4,5,0.75,3,9,12,5,1,0,3,2,19.7,+10,6.00
Banchero,BRK,35:21,8.5,18,0.4775,1.5,4,0.3665,3,4.5,0.65,0,6,6,3,2,1,2,0,14.3,-16,4.00
Banchero,CHI,32:40,8,18.5,0.4275,3,6,0.4855,3.5,5.5,0.65,1,8,9,3,1,0,1,0,14.2,-8,4.00
Banchero,CHI,31:42,5,13.5,0.3665,3,5.5,0.5355,5,8,0.6,3,5,8,4,0,1,7,3,3.3,0,3.00
Banchero,IND,26:40,5,13,0.381,1,2.5,0.25,4,7,0.475,1,2,3,0,1,2,1,1,19.7,+28,5.00
Banchero,TOR,31:45,7.5,14,0.536,0,0.5,0,3.5,5.5,0.5535,1,4,5,3,0,1,3,2,15.9,+14,5.00
Banchero,DEN,34:42,9.5,17,0.5715,1,1.5,0.3335,4.5,5,0.9285,1,2,3,4,1,3,3,1,19.4,-4,5.00
Banchero,BOS,34:32,9,17,0.5355,3,4,0.7335,3,4,0.8,1,6,7,5,0,0,3,4,16.8,+7,5.00
Banchero,CHO,37:05,9,15,0.598,3,5.5,0.5665,2,3.5,0.55,0,7,7,8,2,0,2,2,19.7,+8,5.00
Banchero,WAS,26:46,9.5,17,0.5625,2,5.5,0.3665,2,4,0.5,1,3,4,4,0,0,4,2,0.4,+8,2.00
Banchero,WAS,38:02,5.5,13,0.375,1,2.5,0.2,2.5,4.5,0.5835,3,10,13,7,0,0,2,2,25.6,+1,6.00
Banchero,BRK,33:56,6.5,14,0.4,1.5,2,0.375,2.5,3,0.8335,1,9,10,8,1,0,1,3,17.9,-16,4.00
Banchero,CLE,37:44,8.5,17.5,0.475,1.5,3,0.375,5,6,0.889,1,5,6,1,0,2,3,3,29.1,+2,9.00
Banchero,DET,30:29,11,20.5,0.5075,0.5,3.5,0.1,8,10.5,0.764,0,4,4,2,2,0,0,3,18.7,+25,5.00
Banchero,CLE,35:53,12.5,21.5,0.572,0.5,4,0.1,7.5,9.5,0.8035,4,6,10,4,1,0,8,0,8.9,+6,4.00
Banchero,BOS,32:07,9,19,0.479,0,3,0,4,5,0.762,1,3,4,5,0,1,5,1,3.3,-13,3.00
Banchero,BOS,35:45,7,19,0.3615,0.5,3.5,0.125,2.5,4.5,0.5835,2,8,10,1,2,0,4,0,22.3,-11,8.00
Banchero,MIA,34:24,9.5,23.5,0.3805,2.5,7,0.325,3.5,6,0.5835,0,8,8,8,1,0,3,1,7.2,-22,2.00
Banchero,MIL,34:00,8,21,0.317,2,6.5,0.2,5,7,0.7085,0,7,7,4,0,1,2,4,14.7,-10,5.00
Banchero,IND,36:14,4,14.5,0.26,1.5,4,0.3,7,9,0.775,1,6,7,4,1,0,3,1,25.7,-2,7.00
Banchero,WAS,38:14,8.5,18.5,0.4515,1.5,2.5,0.3,10,13,0.775,1,2,3,8,1,1,3,1,16.2,0,5.00
Banchero,PHI,37:52,10.5,21,0.5025,0,0.5,0,8,12,0.625,0,9,9,4,1,1,1,0,12.5,-18,4.00
Banchero,NYK,35:38,8,21.5,0.3705,0.5,4.5,0.0625,5,7.5,0.6785,1,9,10,4,1,1,2,3,22.8,+4,6.00
Banchero,PHO,37:02,7.5,20,0.38,1.5,7,0.229,7.5,9.5,0.8035,0,9,9,7,0,1,3,1,21.6,-6,6.00
Banchero,GSW,34:23,10.5,21,0.498,2,6,0.333,5.5,7,0.875,4,8,12,6,2,1,5,4,20.5,-8,6.00
Banchero,SAC,45:21,10,21.5,0.461,2.5,7,0.354,5,6.5,0.8635,1,3,4,5,0,0,8,4,25.0,-2,9.00
Banchero,DEN,40:41,10.5,22.5,0.46,4.5,8.5,0.521,9.5,12.5,0.7565,1,9,10,11,3,0,5,2,27.2,+2,7.00
Banchero,ATL,44:54,10.5,23,0.4505,3.5,6.5,0.4585,13,16.5,0.7875,1,9,10,4,3,1,2,2,26.2,+18,7.00
Banchero,MIN,35:04,10.5,25,0.4145,2.5,5.5,0.4105,10,13,0.7515,0,2,2,3,3,1,4,4,5.4,-30,4.00
Banchero,MIA,36:15,10.5,25.5,0.406,2.5,5.5,0.4105,3,5.5,0.482,3,5,8,6,0,0,4,2,13.0,+10,5.00
Banchero,OKC,36:22,9,24,0.3745,1,5.5,0.1965,2.5,5,0.4585,2,7,9,8,0,2,2,4,15.6,-7,4.00
Banchero,NYK,32:36,9,22.5,0.403,0.5,5.5,0.0715,4,6.5,0.619,1,5,6,3,0,0,2,1,11.0,-12,4.00
Banchero,ATL,38:08,8.5,19,0.4475,0,3,0,3,6,0.4855,0,4,4,4,2,1,1,1,16.2,-10,6.00
Banchero,PHI,32:07,8.5,22,0.397,0.5,3.5,0.1,5.5,8,0.609,1,7,8,6,0,1,3,0,12.3,-12,3.00
Banchero,MIA,31:11,6.5,18.5,0.3685,0.5,3,0.1,6.5,7.5,0.909,0,10,10,2,0,0,2,2,13.8,+17,4.00
Banchero,CLE,29:18,6,13,0.4585,1.5,3,0.3,3.5,4.5,0.8,0,3,3,6,0,0,2,2,11.3,-22,4.00
Banchero,MEM,34:11,6.5,14,0.4645,2,4.5,0.425,4,7,0.578,0,5,5,6,2,1,3,3,19.6,0,6.00
Banchero,PHO,35:41,7,17,0.4145,1.5,6.5,0.236,7,10,0.687,1,3,4,7,0,0,2,1,19.9,+11,6.00
Banchero,DAL,38:57,8.5,19,0.45,2,7,0.311,7.5,10,0.7425,3,6,9,7,2,0,3,3,28.3,+3,8.00
Banchero,SAS,35:39,11,21.5,0.51,3,6.5,0.45,6,10,0.606,2,7,9,7,2,0,1,1,24.2,+13,5.00
Banchero,MIN,35:12,11,21.5,0.51,3,6,0.5,5.5,9,0.6295,0,1,1,6,1,0,3,2,14.7,-1,5.00
Banchero,DET,34:31,9.5,19,0.5,1.5,2.5,0.75,3.5,4.5,0.857,1,5,6,7,1,0,1,2,17.5,+8,4.00
Banchero,MIA,34:29,8,18,0.4375,1.5,3,0.7,4,4,1,1,8,9,7,2,0,2,2,20.2,-23,5.00
Banchero,SAS,31:16,6.5,16,0.4065,1.5,4.5,0.325,7,9,0.8335,0,5,5,6,2,0,1,0,15.9,+16,4.00
Banchero,CHI,42:56,7,14,0.5105,1,3.5,0.2915,4.5,8,0.4585,1,6,7,8,1,1,3,1,17.9,+1,4.00
Banchero,OKC,35:27,6,12.5,0.484,1.5,4.5,0.333,4,6,0.5625,0,6,6,10,0,1,4,1,20.8,-7,5.00
Banchero,NYK,34:49,7,14,0.4925,1,4.5,0.1665,6,7,,0,6,6,5,1,0,3,0,31.3,+5,8.00
Banchero,CLE,33:37,12,17.5,0.675,3,6.5,0.3,2.5,3,1.000,2,4,6,4,0,0,4,5,2.5,-7,3.00
Banchero,DET,29:06,9.5,17.5,0.5085,4,7,0.55,1,1,.556,0,5,5,3,0,2,0,1,8.1,+2,3.00
Banchero,UTA,35:03,4.5,16,0.2805,1,3,0.25,3.5,5.5,.727,1,8,9,6,1,0,6,1,22.5,+7,6.00
Banchero,DET,32:04,7.5,16.5,0.4595,0.5,3,0.125,6.5,10,.889,2,6,8,5,0,0,4,1,23.7,+30,6.00
Banchero,CHO,33:13,10,16,0.625,1,4,0.25,8,10,1.000,0,5,5,3,0,0,5,1,10.5,+1,5.00
Banchero,WAS,38:49,9.5,17.5,0.5495,1.5,4.5,0.325,5,5.5,.800,1,5,6,10,0,1,4,3,20.0,+18,5.00
Banchero,NYK,36:11,9.5,19,0.5,1.5,3.5,0.45,3,3.5,.600,2,7,9,2,2,4,4,3,16.3,-23,5.00
Banchero,IND,37:55,9.5,19.5,0.488,1.5,2.5,0.5835,3.5,5,.750,0,5,5,5,2,0,3,3,9.4,-19,4.00
Banchero,BRK,35:05,7.5,20,0.375,1.5,5.5,0.396,4.5,6.5,.889,0,3,3,9,0,0,2,4,22.4,+18,5.00
